transaction_id;customer_id;transact_date;revenue;discount_amount
4110785;181166;2021-10-05;176;0
6546048;327685;2020-12-06;284;0
5939377;286963;2020-05-19;198;0
9993327;2776642;2023-12-04;187;0
3145470;353709;2023-11-24;326;0
6744746;233738;2019-01-30;188;0
2894962;220830;2020-08-25;136;0
4534430;2565132;2022-07-31;102;0
2088167;233738;2020-01-23;235;0
4629315;257685;2019-03-27;222;0
3861936;224318;2024-06-20;169;0
6208754;244510;2020-08-04;93;0
9021479;542912;2020-07-21;126;0
2149828;64362;2023-03-24;123;0
9134367;181166;2023-11-16;146;0
453249;330423;2019-02-26;83;0
976865;2004372;2021-09-21;175;0
642049;2882157;2024-07-18;253;0
5918637;214202;2024-01-03;274;0
1747836;230462;2020-03-22;223;0
6783228;214202;2020-05-25;97;0
9554376;899842;2024-05-12;207;0
7511405;223262;2019-12-02;211;0
8571752;244510;2020-11-11;603;0
273612;273256;2022-07-11;506;0
5858779;267992;2022-06-22;214;0
9687623;99802;2019-10-22;277;0
3221523;717372;2022-07-03;202;0
9076095;925102;2021-04-12;292;0
3846748;2670122;2023-04-26;431;0
1479015;2756630;2023-02-12;198;0
1031740;237958;2021-07-07;203;0
7314993;928612;2020-08-14;355;0
6455989;344175;2020-03-25;148;0
6678341;160082;2021-09-07;280;0
7503807;1892922;2023-11-11;273;0
5800905;220830;2022-12-27;188;0
9403341;266933;2020-08-05;121;0
978482;848152;2022-05-30;177;0
3128609;1640852;2021-06-25;204;0
895293;276101;2023-07-31;242;0
6889712;269452;2023-06-06;568;0
5166490;220830;2021-02-25;134;0
1808431;845162;2020-10-18;129;0
5597622;267992;2024-05-17;188;0
5294779;1333052;2024-01-31;300;0
5790355;399172;2021-08-04;258;0
3723997;327184;2020-06-17;155;0
9642581;1604172;2021-04-05;96;0
3494350;241826;2023-10-04;245;0
4225051;209802;2024-05-05;105;0
7563651;421572;2020-07-15;329;0
8686775;172418;2021-01-04;306;0
633216;359503;2021-01-06;126;0
9111132;267992;2021-08-17;377;0
3986676;359503;2023-08-01;96;0
388957;230462;2020-09-28;159;0
7042626;318086;2022-06-05;208;0
8963783;1443332;2022-06-01;135;0
1014604;353709;2020-10-21;207;0
7085220;1122732;2020-11-03;11;0
4604844;1697272;2021-05-09;202;0
8814239;1700462;2021-05-10;199;0
123834;224318;2019-08-03;226;0
433532;1619112;2022-08-02;1246;0
1829100;64362;2024-06-25;122;0
9961210;542912;2022-02-20;353;0
6778308;309780;2023-01-20;301;0
9650986;1987002;2021-09-11;64;0
4810627;137994;2022-11-04;166;0
2634353;480042;2022-05-27;215;0
9841066;359503;2022-09-23;170;0
2146181;1828782;2024-05-03;193;0
5994802;244510;2019-09-02;211;0
4007754;192310;2021-08-29;56;0
1983269;244510;2022-09-21;195;0
8069713;717372;2020-10-26;316;0
8473270;717372;2021-07-03;174;0
582126;224318;2020-09-19;423;0
5142261;253269;2020-11-23;125;0
7678796;324064;2022-05-04;105;0
5185778;480042;2023-06-06;276;0
5101717;160082;2022-05-16;52;0
6604091;267992;2021-07-21;127;0
9298888;1114742;2021-03-20;514;0
8912250;717372;2023-01-23;87;0
335554;1187352;2021-01-25;163;0
1092022;1462282;2021-02-18;126;0
8034061;2816921;2024-04-25;159;0
5199475;340369;2023-03-30;227;0
9279457;253269;2021-03-01;75;0
2979846;181166;2021-07-20;222;0
7860582;2823750;2024-04-13;327;0
6160684;221178;2021-07-03;971;0
8125676;2429932;2022-04-08;88;0
5033225;2156002;2022-09-11;87;0
2251630;2780514;2024-03-30;334;0
8455284;220830;2022-09-20;161;0
994309;480042;2024-03-10;348;0
2191800;48644;2022-12-13;212;0
474979;316406;2021-03-02;154;0
5295429;2221552;2022-10-25;101;0
3355916;233738;2019-11-25;315;0
3122404;321152;2024-05-09;243;0
867004;700992;2023-02-26;287;0
9276114;312471;2020-01-28;124;0
5466511;267992;2020-07-08;470;0
2486426;2832052;2024-02-07;144;0
7881906;271450;2023-08-14;171;0
8290513;64362;2019-10-25;211;0
4140723;244510;2022-02-15;207;0
43489;64362;2023-12-03;170;0
8267314;562322;2020-03-27;217;0
5953958;160082;2024-05-20;27;0
4222089;267992;2022-04-26;264;0
4708431;2124612;2024-07-16;384;0
1043511;1437002;2023-07-02;468;0
8489248;214202;2021-11-16;160;0
6801423;1946742;2023-10-26;586;0
6277711;848152;2023-09-10;99;0
9562977;46312;2022-06-26;358;0
8132386;349477;2021-08-24;212;0
4786277;925102;2022-08-29;154;0
4573599;949012;2020-12-07;209;0
7676915;233738;2020-05-17;219;0
4222708;63398;2024-04-17;198;0
6389812;255358;2019-07-16;177;0
9726977;251755;2019-07-26;284;0
5054976;321152;2022-05-04;124;0
4454113;267215;2020-04-26;120;0
2661686;244510;2023-11-20;213;0
9563564;2053252;2023-04-30;213;0
9899446;183322;2022-08-20;230;0
9173535;271450;2024-05-21;181;0
6503192;795192;2020-07-26;106;0
7856531;938652;2024-07-27;74;0
9183848;297033;2019-01-12;237;0
1304300;244510;2019-09-02;171;0
6504404;925292;2022-01-15;77;0
7320014;2801605;2024-06-26;203;0
9792720;542912;2024-03-19;144;0
1436946;1412112;2023-08-27;97;0
710477;2780514;2023-10-01;247;0
520417;1114742;2021-02-15;314;0
9558175;2565132;2022-06-27;106;0
7442211;329729;2019-02-05;242;0
2354233;1554272;2021-03-27;221;0
920912;64362;2020-09-25;143;0
6811715;237958;2019-09-17;212;0
8520797;346093;2019-07-10;47;0
1425125;141714;2019-06-03;207;0
7203487;137994;2020-07-13;102;0
2906520;214202;2022-08-09;324;0
5335632;267992;2021-08-25;315;0
6486770;271078;2023-09-08;258;0
7960321;321049;2022-02-21;374;0
5889867;345202;2020-10-28;190;0
9196791;2565132;2024-06-03;88;0
2420167;64362;2019-08-23;126;0
5140909;256025;2020-08-14;140;0
9060876;769992;2021-11-01;671;0
4474635;925292;2020-11-27;30;0
2124316;542912;2023-02-05;118;0
104858;137994;2020-11-30;211;0
5616730;231214;2022-03-21;196;0
7728869;64362;2023-03-24;116;0
3145831;910902;2020-08-07;252;0
8539785;769992;2022-01-15;171;0
3504425;558032;2019-08-27;178;0
4699038;267215;2023-04-05;157;0
3471860;267215;2022-12-14;421;0
903378;181166;2021-03-07;288;0
8042829;232962;2022-11-24;239;0
3567364;925292;2024-07-26;193;0
6384562;266933;2019-11-14;728;0
6456578;64362;2023-06-28;167;0
8446796;255358;2020-10-06;127;0
5811147;252718;2020-04-01;288;0
5363162;1101032;2020-11-02;202;0
9591075;329416;2024-04-29;144;0
4124909;2141372;2024-06-05;223;0
1437919;342673;2022-09-06;131;0
6527882;230462;2021-05-20;118;0
8125252;244510;2022-07-06;121;0
6673337;560462;2022-12-28;75;0
3031290;2853167;2024-05-08;261;0
2858027;63398;2023-09-21;338;0
1658704;359503;2023-01-24;154;0
3818255;267992;2019-11-18;134;0
2308401;48644;2020-08-16;224;0
7365558;349380;2020-06-07;191;0
1675403;1187352;2021-01-25;161;0
7130550;1941062;2022-05-27;636;0
6364987;64362;2019-09-25;192;0
7233565;267215;2022-10-21;88;0
5618468;566802;2020-10-01;182;0
1419712;137994;2022-08-08;72;0
4596441;2646992;2024-05-06;190;0
5099318;269452;2023-09-17;194;0
9461452;344175;2020-03-30;135;0
6634350;1943262;2021-08-22;267;0
4486110;267992;2021-07-21;140;0
1821759;220830;2023-07-24;133;0
9834200;221578;2019-03-13;238;0
8578088;349380;2020-06-28;159;0
8282069;2816511;2023-12-01;180;0
5021273;1912232;2021-08-06;217;0
8955092;2786257;2024-05-16;425;0
5762141;220830;2023-01-08;122;0
6979169;1526712;2021-03-16;310;0
8305624;273256;2019-06-04;128;0
2880511;244510;2019-09-29;194;0
6644284;1673722;2022-06-21;322;0
443223;223262;2019-12-02;196;0
3629520;2646992;2022-09-07;208;0
2446294;267992;2021-02-14;452;0
8138201;324064;2021-08-16;125;0
6592214;359503;2021-11-22;153;0
148001;1545742;2021-03-25;278;0
5107647;232962;2020-11-07;263;0
6455585;267992;2020-04-18;75;0
2737480;267992;2023-02-27;93;0
6430038;2809473;2023-11-03;288;0
6894792;230462;2022-09-19;158;0
1673558;845162;2020-07-14;45;0
4705073;269339;2024-07-17;322;0
2034358;187722;2019-09-30;1422;0
9382390;223262;2019-08-12;201;0
3369605;64362;2023-12-27;162;0
1906461;542912;2023-08-11;130;0
4220520;344175;2023-11-25;82;0
9164504;2778348;2023-08-06;304;0
6464577;267992;2020-02-05;221;0
6530743;2826326;2024-01-15;278;0
1229594;209802;2019-11-13;95;0
9018805;2881629;2024-07-17;374;0
8840216;1907032;2022-01-14;189;0
4170100;209802;2021-04-17;152;0
8494713;269339;2023-06-04;268;0
433986;504012;2024-05-16;344;0
1552182;925292;2022-01-14;171;0
2659049;309780;2022-03-08;49;0
7168776;1412272;2021-04-28;438;0
6621557;209802;2021-09-29;119;0
2681534;48644;2019-12-10;215;0
2698255;919902;2020-09-26;93;0
6629538;363436;2021-02-24;46;0
5847688;267992;2023-07-13;200;0
8880969;2860685;2024-08-05;334;0
6174198;267215;2021-10-09;151;0
5151936;266933;2020-12-14;56;0
3252343;267992;2020-04-18;95;0
7335485;267992;2021-06-22;405;0
1001764;358466;2022-12-05;111;0
2503309;542912;2020-08-25;492;0
8288624;1283812;2021-03-18;236;0
6838271;273256;2020-03-13;313;0
6768066;221178;2020-07-26;174;0
608210;717372;2020-12-27;131;0
5107616;64362;2020-11-25;233;0
7630650;233738;2023-05-06;277;0
6154442;542912;2022-03-29;134;0
6673370;463422;2020-02-18;193;0
161865;717372;2023-09-05;222;0
8374299;271078;2022-07-18;249;0
8726595;233738;2020-02-06;162;0
9972207;2776173;2024-02-28;104;0
5192449;2610902;2023-09-08;247;0
2274322;2197912;2023-01-29;83;0
1789522;209802;2022-01-02;148;0
944167;2763688;2023-03-26;406;0
6707512;137994;2019-11-29;30;0
51817;64362;2019-03-25;181;0
1090546;2124612;2024-06-03;293;0
4014722;576772;2020-09-09;222;0
2375533;2759227;2023-05-15;264;0
2126099;137994;2019-05-29;101;0
8564374;332288;2024-07-21;315;0
530257;358466;2022-08-11;136;0
8634143;266347;2020-10-19;282;0
4457061;2569542;2022-09-06;20;0
7768138;276101;2021-03-19;524;0
4248245;271078;2021-10-14;215;0
5363154;2759039;2024-02-11;224;0
2441141;347389;2019-07-26;267;0
629497;1033972;2020-12-17;264;0
5559482;174422;2021-02-08;244;0
3027354;271450;2019-11-27;210;0
5727119;192310;2020-08-17;232;0
1904392;244510;2020-08-20;153;0
3658977;298781;2024-01-14;264;0
3291397;2302842;2022-02-08;1073;0
4298747;267992;2021-10-23;129;0
2507288;267992;2021-08-25;264;0
732246;301082;2022-05-16;271;0
337708;237958;2019-11-26;136;0
2560138;359503;2021-06-30;146;0
1793649;321725;2022-02-11;273;0
2882430;1892922;2022-02-06;299;0
1132096;1772282;2021-07-17;628;0
6708913;323649;2019-01-03;383;0
7765910;1778152;2022-08-18;291;0
1314984;256511;2023-08-28;316;0
2520655;267992;2024-06-03;110;0
3998496;316406;2021-01-10;59;0
2294933;183322;2022-09-13;137;0
5692839;46312;2020-08-11;387;0
8453885;237958;2019-11-19;117;0
3778965;267992;2019-10-28;238;0
2043525;2781505;2023-07-31;222;0
3417044;267992;2020-11-05;290;0
9314573;353709;2020-03-21;290;0
3708729;355893;2021-03-22;376;0
7794951;194338;2019-09-15;108;0
7265685;2842854;2024-06-11;275;0
5028316;276101;2022-05-20;184;0
9593935;267992;2023-02-27;116;0
1925871;542912;2024-03-19;117;0
9683399;318086;2023-06-15;165;0
7687398;320753;2021-03-22;189;0
4583850;318675;2021-01-15;193;0
3446379;320753;2021-02-23;337;0
8471646;256511;2021-01-07;205;0
231258;480042;2021-07-16;154;0
2207606;271078;2023-01-31;307;0
1400144;137994;2022-10-13;128;0
3180334;1219902;2022-10-29;420;0
2038914;320753;2021-09-10;117;0
7573066;2824037;2024-01-06;77;0
5155979;220830;2022-08-23;224;0
8159319;351387;2020-10-26;1558;0
6748419;324064;2020-11-27;218;0
3909314;181166;2023-01-10;158;0
9123675;322435;2020-06-21;149;0
5562423;189738;2024-07-30;159;0
5997022;205502;2020-08-06;152;0
8604950;1274392;2022-07-21;105;0
5210612;267992;2022-07-10;378;0
9251037;256511;2022-08-01;105;0
1059079;181166;2022-02-23;278;0
612319;329416;2022-09-28;149;0
8835790;267992;2023-12-14;204;0
6265901;230462;2019-02-14;177;0
9366035;542912;2020-07-21;153;0
9509452;980682;2020-09-07;83;0
8189516;320753;2021-04-07;197;0
7692261;529192;2020-10-08;87;0
1546589;224318;2020-01-21;108;0
9074650;925102;2020-10-03;142;0
8120417;542912;2019-04-25;105;0
5693997;46312;2021-08-30;90;0
6441191;160082;2020-05-16;314;0
9545185;2174932;2023-06-18;187;0
6447484;1683272;2021-07-08;412;0
4297729;224062;2021-10-26;109;0
7746021;320753;2023-03-29;216;0
7683392;1809152;2021-06-24;307;0
3786083;1892922;2023-02-08;370;0
7664385;257685;2023-01-20;172;0
5293445;172418;2021-08-05;196;0
7898747;590032;2020-04-09;407;0
9014453;928222;2020-09-23;133;0
5824810;267992;2022-01-12;151;0
7498469;233738;2022-03-27;123;0
7748754;267992;2024-04-15;304;0
5095848;2779343;2024-04-06;221;0
4106780;948872;2020-10-28;422;0
5830277;1472572;2024-05-03;146;0
6516876;542912;2023-01-02;116;0
5513065;267215;2023-04-05;111;0
3322412;542912;2023-07-20;279;0
3514929;1157472;2020-11-16;135;0
1861429;64362;2020-04-07;188;0
4103604;189738;2024-07-30;159;0
7869543;84566;2020-06-26;64;0
5034918;359503;2022-10-26;183;0
191790;2786257;2023-09-12;501;0
1597498;269452;2023-06-06;610;0
4875570;769992;2021-04-27;326;0
3891361;358466;2020-04-07;119;0
7899420;298781;2024-01-14;231;0
4107980;267992;2021-02-14;373;0
8674177;925292;2024-07-26;180;0
6654145;301082;2019-10-25;351;0
7014085;1057882;2024-07-22;376;0
5929305;848152;2021-12-27;150;0
9557210;315639;2019-03-09;196;0
3224792;48644;2022-12-13;288;0
3025411;298781;2024-01-14;190;0
867763;256511;2020-11-05;243;0
1768395;266933;2021-10-19;235;0
2433517;18120;2019-10-28;391;0
816887;267992;2019-01-12;152;0
3348249;542912;2023-03-27;188;0
1216145;224062;2022-11-27;229;0
138780;220830;2024-07-21;293;0
3076781;341446;2019-06-25;110;0
7289595;2044882;2021-11-23;171;0
4920175;320753;2020-11-24;194;0
1277272;320753;2021-07-20;167;0
4699047;281354;2020-07-22;144;0
7842311;209802;2021-12-30;144;0
2974481;482522;2020-06-10;304;0
245688;353709;2024-04-03;282;0
8594956;329416;2022-08-11;294;0
977856;267992;2021-09-10;136;0
5622266;201138;2022-12-18;220;0
9786738;992142;2024-03-23;148;0
3943151;2428632;2023-02-24;262;0
1073191;2778348;2023-08-06;309;0
6440350;353709;2021-05-15;312;0
5933723;194266;2020-09-06;187;0
6242565;220830;2020-04-26;155;0
8295599;322435;2019-10-09;115;0
2361670;267992;2020-02-17;159;0
6396862;329416;2023-01-19;129;0
4226756;267992;2024-07-08;295;0
6531350;220830;2023-04-20;155;0
386318;273256;2019-11-14;87;0
5629149;224318;2019-06-17;337;0
8848788;2800051;2023-09-28;314;0
2586372;271450;2020-05-07;181;0
5186789;276101;2024-02-05;187;0
6348409;353709;2021-08-08;704;0
4833830;717372;2020-07-01;309;0
8739885;320753;2023-02-28;341;0
3635192;48644;2022-12-13;242;0
9407648;220830;2022-10-24;180;0
6643638;267992;2022-12-21;267;0
5847319;121046;2019-04-08;315;0
8319321;527662;2020-03-12;234;0
627855;137994;2023-07-17;183;0
2688076;2777977;2024-01-10;193;0
4047253;480042;2021-03-23;122;0
6380557;256546;2021-07-06;306;0
975909;1998302;2022-10-16;289;0
1835298;198402;2020-07-07;127;0
1366443;181166;2020-07-25;215;0
3527410;253269;2021-03-01;109;0
906086;542912;2023-06-11;169;0
7277322;214202;2020-05-25;121;0
782865;269452;2022-05-02;589;0
7685519;2405262;2022-06-13;454;0
2410997;1892922;2024-01-30;382;0
9341160;224062;2023-07-16;116;0
9956616;224318;2024-02-23;500;0
5274360;358466;2022-08-11;91;0
2629076;888062;2021-07-02;618;0
9215810;233738;2019-10-05;201;0
8257733;244510;2020-01-27;218;0
8402820;209802;2024-05-05;112;0
7794266;576772;2020-06-22;272;0
9473792;1743642;2022-11-01;104;0
5512230;2816921;2023-12-25;81;0
759488;1114742;2023-12-09;211;0
3415839;64362;2019-02-28;191;0
9052166;192310;2019-11-29;98;0
5650327;592612;2020-04-10;478;0
2211016;482522;2020-11-27;372;0
8885776;317833;2021-06-21;620;0
580581;271078;2022-11-28;258;0
3405636;358466;2022-01-19;302;0
5677814;1633082;2021-04-26;339;0
4086519;64362;2024-06-10;161;0
2427855;267992;2023-01-27;101;0
9570350;1114742;2022-10-04;588;0
8456499;258353;2019-10-28;186;0
9294271;327184;2019-08-14;151;0
8998010;267215;2021-07-03;152;0
9427752;358466;2024-02-19;210;0
8797204;318791;2020-08-01;174;0
164906;267992;2021-01-23;217;0
4747434;1892922;2023-08-10;281;0
6534468;201490;2019-04-30;141;0
2300498;2882157;2024-07-18;305;0
9396339;1953822;2023-12-14;424;0
1203886;209802;2022-07-21;517;0
5701514;267992;2021-08-12;288;0
9763427;330423;2019-02-26;78;0
3734347;604902;2020-04-15;211;0
9938795;224062;2023-11-01;115;0
348633;303634;2019-05-21;132;0
9290540;358466;2020-11-05;161;0
5880901;267992;2020-05-05;70;0
2437505;1187352;2021-10-25;119;0
9817578;2776642;2024-04-03;227;0
8512238;267992;2023-11-07;92;0
1386703;892312;2020-12-13;147;0
1910993;271078;2020-07-31;192;0
4188818;480042;2024-01-14;271;0
5842778;358466;2019-10-14;100;0
7871713;318446;2020-06-25;228;0
472528;653712;2021-06-24;272;0
739074;320753;2022-11-28;280;0
7888076;192310;2023-04-11;222;0
5535342;205502;2022-11-08;135;0
283050;206458;2020-02-28;139;0
3542779;830272;2020-08-26;249;0
1109978;271078;2021-11-29;261;0
4178130;644872;2021-01-12;144;0
7197844;278253;2021-06-24;235;0
8119267;644372;2022-10-27;165;0
1496420;318446;2022-02-14;169;0
7052806;1372582;2021-03-15;188;0
6184964;269339;2024-07-17;328;0
7158144;237958;2019-07-19;241;0
7939727;747002;2020-06-07;133;0
7611498;278253;2024-02-24;256;0
6386042;220830;2020-11-27;232;0
9120775;351387;2020-10-26;1604;0
195696;2015532;2022-08-01;133;0
7277997;237958;2019-09-17;235;0
809960;322435;2024-06-03;118;0
184580;1784552;2022-06-08;145;0
9300555;220830;2020-10-26;200;0
706746;769992;2021-09-01;83;0
6110335;2758359;2023-04-19;262;0
1266551;925102;2023-08-30;115;0
9448996;335560;2019-04-01;244;0
1039664;562322;2021-09-03;380;0
2231668;234026;2020-10-26;198;0
2139807;256511;2021-11-22;201;0
5778578;298330;2020-06-25;151;0
2413567;2816921;2023-12-25;74;0
7116964;328316;2019-07-25;155;0
9205858;324064;2019-01-31;158;0
4754702;214202;2020-05-25;131;0
3888956;816122;2020-12-11;50;0
982713;327184;2020-06-17;125;0
768378;253269;2021-10-23;64;0
2212017;1412112;2024-04-24;376;0
8301455;919902;2024-06-26;164;0
2350126;137994;2022-09-19;94;0
8653081;1114742;2023-08-09;283;0
2190640;237958;2020-01-31;244;0
4561715;480042;2021-03-08;106;0
1599673;1545742;2021-05-25;204;0
8746204;1778152;2023-11-22;407;0
9107413;445262;2020-04-09;25;0
4886773;436912;2020-01-16;236;0
6778737;717372;2020-10-26;286;0
5847882;320753;2021-05-13;126;0
5846375;318675;2020-05-05;44;0
1087133;232962;2023-05-10;376;0
3739754;1743642;2023-02-27;188;0
1431773;220830;2022-06-20;212;0
6258239;480042;2021-03-08;150;0
8882448;224318;2020-04-24;673;0
2310206;2652332;2022-09-13;415;0
2948941;542912;2023-06-24;145;0
599603;64362;2020-04-22;105;0
4530792;267992;2021-08-25;326;0
7036947;267992;2024-04-07;137;0
5885509;542912;2021-11-26;256;0
2502509;320753;2021-03-22;175;0
7242465;260585;2024-06-26;290;0
8351652;2832052;2024-02-07;195;0
4433100;2272502;2022-03-17;234;0
847057;2779343;2023-08-07;226;0
779483;322895;2022-07-07;187;0
5343354;192310;2020-04-27;116;0
347475;271450;2023-08-14;177;0
9257311;480042;2021-04-03;160;0
5141986;267992;2022-05-16;398;0
3110350;344175;2022-04-29;124;0
5288811;187722;2023-11-07;215;0
1743747;46312;2024-03-20;181;0
8671650;253269;2021-11-30;107;0
5695509;480042;2020-07-12;162;0
1135922;1412112;2023-11-25;192;0
1866465;1953822;2023-05-26;424;0
3542936;354425;2019-09-27;434;0
1027057;919902;2020-09-26;104;0
7728813;2759039;2023-08-03;2258;0
8724816;309780;2024-04-12;71;0
7827274;848152;2022-03-08;176;0
2047476;64362;2023-06-28;147;0
3668444;318086;2020-08-10;131;0
65144;2566752;2022-11-23;126;0
8359370;181166;2020-05-26;187;0
927832;194338;2020-04-27;222;0
5386290;857172;2022-11-03;415;0
3603053;1892922;2023-11-11;332;0
8923144;230462;2020-03-18;176;0
1992260;168926;2020-06-17;101;0
6959009;332288;2024-06-01;34;0
5318398;1262932;2020-12-17;187;0
409344;214202;2021-01-25;123;0
9790743;2646992;2023-08-24;340;0
23732;1907032;2021-08-18;166;0
7392006;717372;2020-10-26;241;0
7676052;349380;2020-06-07;123;0
6119753;1272182;2020-12-21;589;0
7219569;772032;2022-07-27;176;0
8790175;717372;2024-03-09;115;0
3653046;256546;2019-08-16;67;0
1471188;137994;2020-05-09;140;0
2926108;244510;2022-07-06;112;0
6343096;2774457;2023-06-12;120;0
5053884;769992;2022-01-15;101;0
86017;255358;2020-08-23;235;0
699939;267215;2024-01-03;144;0
1755728;734602;2020-06-02;202;0
755869;244510;2020-05-20;203;0
5485575;194266;2020-09-06;131;0
9325000;181166;2021-07-20;230;0
2029621;565462;2020-04-23;407;0
4841776;480042;2021-02-13;86;0
849170;480042;2023-06-06;264;0
4836182;230462;2021-08-16;314;0
6728084;476192;2020-02-11;335;0
7265868;542912;2022-01-12;198;0
3846886;2646992;2024-01-15;298;0
3694174;329729;2019-02-05;251;0
763232;64362;2019-10-02;149;0
8188686;516812;2023-07-24;143;0
1311339;267215;2023-09-28;60;0
9081567;542912;2023-03-27;146;0
5777374;353709;2024-05-09;118;0
5833883;2810157;2023-11-12;226;0
4063049;747742;2020-06-08;416;0
6998269;230462;2019-04-04;251;0
4214876;958862;2021-03-23;86;0
2370577;318791;2020-08-01;218;0
4165626;1082312;2021-10-02;80;0
2822388;141714;2020-02-04;182;0
2034784;266933;2020-11-10;222;0
6019525;340369;2023-11-22;342;0
2403302;230462;2021-05-20;153;0
8067819;318086;2020-06-01;186;0
